event_id,label,attack_campaign_id,generated_at,scenario_metadata
dfe851f1-79cb-41d2-88ec-f20655b1d040,normal,,2026-01-08T15:50:36.264218Z,"{""behavior_phase"":""stable""}"
cd40e98c-77f2-4ea4-ab85-143b2e1e6881,normal,,2026-01-08T15:54:25.268925Z,"{""behavior_phase"":""stable""}"
58181347-f92e-4991-9b14-113eea5ddb51,normal,,2026-01-08T15:57:02.353495Z,"{""behavior_phase"":""stable""}"
7e30a285-0834-443c-b668-e52f10173203,normal,,2026-01-08T16:07:51.121295Z,"{""behavior_phase"":""stable""}"
d4758296-ac70-4a86-a07d-c562c9fd5a94,normal,,2026-01-08T16:19:22.055289Z,"{""behavior_phase"":""stable""}"
86a37748-c5cf-4f0e-83d8-041985f07a16,normal,,2026-01-08T16:33:41.468446Z,"{""behavior_phase"":""stable""}"
e8b43cfd-3a42-471a-b440-619a46dd7ba7,normal,,2026-01-08T16:41:38.589194Z,"{""behavior_phase"":""stable""}"
66dae6ea-20c9-4a98-be65-3db7cc2f2974,normal,,2026-01-08T16:42:49.015109Z,"{""behavior_phase"":""stable""}"
509dae3b-e6d3-4e96-bc4b-202c525ba003,normal,,2026-01-08T16:44:52.492791Z,"{""behavior_phase"":""stable""}"
cf983622-4b12-4ec4-ad8a-f66a294bd4ad,normal,,2026-01-08T16:50:03.005080Z,"{""behavior_phase"":""stable""}"
6bf8fcaa-eee1-4eab-af49-ba1c471cdb64,normal,,2026-01-08T16:50:40.841703Z,"{""behavior_phase"":""stable""}"
e919271b-6cb4-4c4b-898f-78088622aac6,normal,,2026-01-08T16:53:36.942417Z,"{""behavior_phase"":""stable""}"
2db2b133-0384-4b19-89ee-01630b542f53,normal,,2026-01-08T16:55:59.405311Z,"{""behavior_phase"":""stable""}"
4d2e539d-fee0-4b50-ab6c-d9238f783f7c,normal,,2026-01-08T16:59:23.176001Z,"{""behavior_phase"":""stable""}"
beef460d-fc1a-4af4-b4aa-ee049743c014,normal,,2026-01-08T17:00:39.638661Z,"{""behavior_phase"":""stable""}"
6b1fe347-a424-4e2c-ae0a-f43ca11b3bc9,normal,,2026-01-08T17:12:48.636921Z,"{""behavior_phase"":""stable""}"
bb7c83fe-b688-4488-8e6b-534e039ae8a5,normal,,2026-01-08T17:12:56.715485Z,"{""behavior_phase"":""stable""}"
63885ff5-d3b8-4e21-adab-7c4fd15d76bb,normal,,2026-01-08T17:14:36.064751Z,"{""behavior_phase"":""stable""}"
755a5489-7eb0-4c2a-83d2-13f41093d3cd,normal,,2026-01-08T17:15:36.941396Z,"{""behavior_phase"":""stable""}"
7a81c25f-5b40-4291-b66c-114175d47d86,normal,,2026-01-08T17:17:59.561000Z,"{""behavior_phase"":""stable""}"
f953df65-31f3-433a-b3cc-42c9c2beea52,normal,,2026-01-08T17:30:02.934514Z,"{""behavior_phase"":""stable""}"
57c6632d-4f26-44cc-bf66-406619090fc3,normal,,2026-01-08T17:34:22.632500Z,"{""behavior_phase"":""stable""}"
ef7a3fc6-5eb3-4a03-b35b-bb377c0653bb,normal,,2026-01-08T17:36:38.652403Z,"{""behavior_phase"":""stable""}"
a1ddd476-bbb5-476d-b493-f10dd031f71b,normal,,2026-01-08T17:39:13.249073Z,"{""behavior_phase"":""stable""}"
20334ed3-c497-4a41-945e-3a1275586691,normal,,2026-01-08T17:41:01.245789Z,"{""behavior_phase"":""stable""}"
06bbe332-26cd-4ff0-bf69-055d7813093e,normal,,2026-01-08T17:42:18.724184Z,"{""behavior_phase"":""stable""}"
fd224c95-8363-4570-8f1d-d5f1bd14a0d9,normal,,2026-01-08T17:43:36.830784Z,"{""behavior_phase"":""stable""}"
4aafcbd4-da3a-4815-9a21-d655bb67f419,normal,,2026-01-08T17:54:53.053802Z,"{""behavior_phase"":""stable""}"
5349df76-6990-4b6f-89da-032c55d4c256,normal,,2026-01-08T17:55:26.690131Z,"{""behavior_phase"":""stable""}"
c57f351e-4b9d-43f0-9a98-249cae18af2c,normal,,2026-01-08T17:59:12.287461Z,"{""behavior_phase"":""stable""}"
090d84a9-be24-44db-af3b-e24806ad7fe7,normal,,2026-01-08T18:02:26.772197Z,"{""behavior_phase"":""stable""}"
a475a4d1-017d-46fd-ab22-bd7a697b915d,normal,,2026-01-08T18:02:57.030707Z,"{""behavior_phase"":""stable""}"
378b9ef6-054e-46f3-8253-e602caa8976f,normal,,2026-01-08T18:07:32.060129Z,"{""behavior_phase"":""stable""}"
d138706c-5726-40de-9378-5ab279e8ca8d,normal,,2026-01-08T18:16:00.928746Z,"{""behavior_phase"":""stable""}"
e35955d4-d979-4172-a5c8-90d9ea4477eb,normal,,2026-01-08T18:21:41.605381Z,"{""behavior_phase"":""stable""}"
375eb866-6b48-495e-97aa-c0fbd16d4697,normal,,2026-01-08T18:22:56.956696Z,"{""behavior_phase"":""stable""}"
7252d73f-5853-40f4-9e86-323b04447068,normal,,2026-01-08T18:30:25.022205Z,"{""behavior_phase"":""stable""}"
3c2fc2b5-9f58-4d27-830a-a72baff707d9,normal,,2026-01-08T18:31:39.904152Z,"{""behavior_phase"":""stable""}"
85e8480b-a661-4ec2-9e82-3db789a306b0,normal,,2026-01-08T18:32:55.567336Z,"{""behavior_phase"":""stable""}"
e736dae4-94a2-40a0-847d-787491b46282,device_spoofing,f99802ae-e91c-4d7a-9081-a84d1dbe3d55,2026-01-08T18:38:07.815340Z,"{""campaign_size"":4,""campaign_step"":3}"
5d754c17-283a-498a-b957-9ca8d49b5414,normal,,2026-01-08T18:42:05.524654Z,"{""behavior_phase"":""stable""}"
a585f3c7-dcf2-4fff-9800-f5197620322f,normal,,2026-01-08T18:44:12.464388Z,"{""behavior_phase"":""stable""}"
e7f52218-3304-4440-a2d2-8b94be77fc59,normal,,2026-01-08T18:47:45.493997Z,"{""behavior_phase"":""stable""}"
6bf9964e-1ab2-431e-926a-0459638e1acd,normal,,2026-01-08T18:56:28.177488Z,"{""behavior_phase"":""stable""}"
18f4946a-95d1-4fd7-8b5a-caa6323cc99a,normal,,2026-01-08T18:56:55.043158Z,"{""behavior_phase"":""stable""}"
557b1454-988c-41e5-b67f-a230232316a8,normal,,2026-01-08T19:04:22.145137Z,"{""behavior_phase"":""stable""}"
e218b476-f75d-45d1-b0d8-dec4103272f7,normal,,2026-01-08T19:04:59.412815Z,"{""behavior_phase"":""stable""}"
786df9fe-d2ef-4b68-a498-bf0cecc2be31,normal,,2026-01-08T19:08:29.262653Z,"{""behavior_phase"":""stable""}"
9ef9fa5c-e1ca-451d-b6bb-d8743bd0e228,normal,,2026-01-08T19:09:21.784989Z,"{""behavior_phase"":""stable""}"
bb557db5-0695-481e-a626-0a3127471dcf,normal,,2026-01-08T19:10:01.146791Z,"{""behavior_phase"":""stable""}"
ef98241c-512b-4385-8096-d96c107de633,normal,,2026-01-08T19:11:35.706530Z,"{""behavior_phase"":""stable""}"
3a937218-60f7-4f0a-8b22-ecf50b73ed02,normal,,2026-01-08T19:13:00.325597Z,"{""behavior_phase"":""stable""}"
07baf2e3-9123-48c9-8147-f819a1a3dcd2,normal,,2026-01-08T19:14:20.853555Z,"{""behavior_phase"":""stable""}"
cbf124e4-ef0f-4201-be22-93cb14276e90,normal,,2026-01-08T19:19:36.177505Z,"{""behavior_phase"":""stable""}"
f6805c61-d9da-4d31-a47a-a0324760f3ce,normal,,2026-01-08T19:25:34.214575Z,"{""behavior_phase"":""stable""}"
34a1dc69-f77e-4cba-a8ae-6fb5c6e6fd9a,credential_stuffing,66fa1b2e-71e2-46ca-863f-e579f7db13d8,2026-01-08T19:42:27.310001Z,"{""campaign_size"":5,""campaign_step"":2}"
b2f7d526-81b5-4be9-b792-106c12972eb9,normal,,2026-01-08T19:44:02.779274Z,"{""behavior_phase"":""stable""}"
30a9b948-a795-42da-a757-1c024adee344,normal,,2026-01-08T19:44:42.884384Z,"{""behavior_phase"":""stable""}"
12cd1c60-a291-4b77-9c50-61cf7407c314,normal,,2026-01-08T19:51:12.608613Z,"{""behavior_phase"":""stable""}"
17426e3c-e680-40f4-9237-77b903e99096,normal,,2026-01-08T19:52:31.381149Z,"{""behavior_phase"":""stable""}"
3d07f535-3305-4202-9782-dad44b7fe32b,normal,,2026-01-08T19:52:51.540383Z,"{""behavior_phase"":""stable""}"
b1850052-0055-4641-998c-015d7eab1c53,credential_stuffing,66fa1b2e-71e2-46ca-863f-e579f7db13d8,2026-01-08T19:59:39.119384Z,"{""campaign_size"":5,""campaign_step"":3}"
60cf2e6f-c6fb-44fa-b4e4-2ec0775b3558,normal,,2026-01-08T20:10:10.864769Z,"{""behavior_phase"":""stable""}"
4145265f-3893-483b-b901-64a4556c545d,normal,,2026-01-08T20:20:48.135390Z,"{""behavior_phase"":""stable""}"
ed16e03e-f237-489c-a12c-4b0d68b8ab65,normal,,2026-01-08T20:35:30.310668Z,"{""behavior_phase"":""concept_drift""}"
f91430d8-39a6-48a5-89bd-c188f8d041dc,normal,,2026-01-08T20:36:20.513340Z,"{""behavior_phase"":""stable""}"
942f3c77-ae97-42d4-a207-0c1bb252e597,normal,,2026-01-08T20:43:28.046952Z,"{""behavior_phase"":""stable""}"
6382ff90-dfb4-47b8-bb21-989a511c841f,normal,,2026-01-08T20:46:40.330966Z,"{""behavior_phase"":""stable""}"
7b6d895b-4847-47cf-b3d6-5274beb011e4,normal,,2026-01-08T20:48:58.820303Z,"{""behavior_phase"":""stable""}"
ab165471-47b6-40a3-ad76-7dfc4975943e,normal,,2026-01-08T20:54:29.659685Z,"{""behavior_phase"":""stable""}"
b751760b-9c26-4755-b718-292cbe7731d6,normal,,2026-01-08T20:54:39.428760Z,"{""behavior_phase"":""stable""}"
64fa83b0-e37c-4321-bf74-1f74cad3df22,normal,,2026-01-08T21:01:10.050159Z,"{""behavior_phase"":""stable""}"
cb241d4e-1472-44ee-bfd9-591b44a2ec71,normal,,2026-01-08T21:02:26.443849Z,"{""behavior_phase"":""stable""}"
993784ca-991a-424d-bfa7-965117ed8f56,normal,,2026-01-08T21:14:15.612825Z,"{""behavior_phase"":""concept_drift""}"
eecbb866-6cbd-4a39-9c7b-8115dd7ef24a,normal,,2026-01-08T21:18:43.597672Z,"{""behavior_phase"":""stable""}"
539ea1d7-22d1-4be2-9212-a10e9dc2f20a,normal,,2026-01-08T21:22:04.811918Z,"{""behavior_phase"":""concept_drift""}"
d785719c-1f8e-4b9e-9dfa-cb3162385c81,normal,,2026-01-08T21:25:17.994866Z,"{""behavior_phase"":""stable""}"
157d5fbe-7d56-470c-972b-24dde7a90bc4,normal,,2026-01-08T21:32:45.572209Z,"{""behavior_phase"":""stable""}"
cecc3f2d-f166-48ea-bee3-6cd0a4f7bbcc,normal,,2026-01-08T21:37:47.686637Z,"{""behavior_phase"":""stable""}"
3bbd90a8-99a0-46f2-9a45-eeeec4caa491,normal,,2026-01-08T21:40:26.507408Z,"{""behavior_phase"":""stable""}"
1b261435-724e-4370-a25b-383cf157a378,normal,,2026-01-08T21:50:56.141471Z,"{""behavior_phase"":""stable""}"
96aa62fd-b70c-4000-9a3c-7a2d5c7019ce,normal,,2026-01-08T21:54:26.875865Z,"{""behavior_phase"":""stable""}"
02519954-15b1-48cc-9237-028e71248ef2,normal,,2026-01-08T21:55:14.026571Z,"{""behavior_phase"":""stable""}"
a2a200aa-e301-4c35-a412-d554208e4c4b,normal,,2026-01-08T21:57:04.958129Z,"{""behavior_phase"":""stable""}"
e5717771-5e30-4b02-b35e-11e3d8fd1420,normal,,2026-01-08T21:57:57.309999Z,"{""behavior_phase"":""stable""}"
c8754b01-8eae-4f09-94a7-e9d53e106d64,normal,,2026-01-08T22:06:58.074741Z,"{""behavior_phase"":""stable""}"
3ed1f1ca-00d5-4497-9eee-84ff113734b6,normal,,2026-01-08T22:07:33.446732Z,"{""behavior_phase"":""stable""}"
c41cd7ad-a361-4ce8-b4bf-9cf1a7e818eb,normal,,2026-01-08T22:14:48.152211Z,"{""behavior_phase"":""stable""}"
ce5a6dc7-8a1f-4a60-8a35-f3af16b2b063,normal,,2026-01-08T22:25:44.329127Z,"{""behavior_phase"":""stable""}"
81ca3815-c532-4383-933b-5b8f2ba059e9,normal,,2026-01-08T22:32:08.899034Z,"{""behavior_phase"":""stable""}"
b98aadb8-b362-4ebd-ba4c-469b3999dc8f,normal,,2026-01-08T22:41:20.441552Z,"{""behavior_phase"":""stable""}"
f278f673-f4e9-47b7-8125-9fa3939818fa,normal,,2026-01-08T22:41:37.692143Z,"{""behavior_phase"":""stable""}"
9d741a89-5e63-4530-aa70-2ebaa4ad6329,normal,,2026-01-08T22:49:16.664305Z,"{""behavior_phase"":""stable""}"
b3c10b92-a5fe-41d9-ad91-9f73fd1a3d74,normal,,2026-01-08T22:50:57.362263Z,"{""behavior_phase"":""stable""}"
88a6a768-4256-42b9-9b0a-adc31be485a3,normal,,2026-01-08T22:53:29.754563Z,"{""behavior_phase"":""concept_drift""}"
887aae7b-7a12-4313-b53f-d8001ce3b66f,normal,,2026-01-08T22:53:35.707533Z,"{""behavior_phase"":""stable""}"
b9f4eb39-b04b-4390-818a-cf858b694b54,normal,,2026-01-08T22:55:29.995427Z,"{""behavior_phase"":""concept_drift""}"
c3a73d79-e8ae-4998-a0ce-7ecf1269b573,normal,,2026-01-08T23:03:41.592590Z,"{""behavior_phase"":""stable""}"
51b61207-6a72-44db-a00e-37e07c77e027,normal,,2026-01-08T23:05:30.828549Z,"{""behavior_phase"":""stable""}"
34c234da-bf55-4308-ac30-8290df507f99,normal,,2026-01-08T23:08:51.041293Z,"{""behavior_phase"":""stable""}"
069abd2f-0315-40ca-aa91-4200b7a110fc,normal,,2026-01-08T23:11:03.816016Z,"{""behavior_phase"":""concept_drift""}"
9cae224c-e78e-4ad4-adad-1af7a4d9acc0,normal,,2026-01-08T23:12:21.010020Z,"{""behavior_phase"":""stable""}"
9966f714-1b74-4855-9400-6f55477f0c0b,normal,,2026-01-08T23:17:17.804239Z,"{""behavior_phase"":""stable""}"
8abd77a7-0096-4162-83ff-8bc7daf58368,normal,,2026-01-08T23:21:47.224461Z,"{""behavior_phase"":""concept_drift""}"
f4986df7-7601-43d7-be55-95902da6c37a,normal,,2026-01-08T23:29:18.570302Z,"{""behavior_phase"":""stable""}"
f2921d3e-eeb5-48bf-94c7-574a09dc4b15,normal,,2026-01-08T23:38:58.049406Z,"{""behavior_phase"":""stable""}"
0a30e6ee-8e08-41dc-b53f-52dca3bda511,lateral_movement,1128810f-7d12-4cc6-be37-9343c0455e87,2026-01-08T23:51:26.788719Z,"{""campaign_size"":4,""campaign_step"":2}"
149b7a43-2ff6-4f1e-8544-4947950f2555,impossible_travel,2237967d-0c9f-49a7-852b-4982699acf55,2026-01-08T23:59:51.982738Z,"{""campaign_size"":4,""campaign_step"":1}"
88e58c87-1c2f-402e-8b8b-aef4afedb91d,normal,,2026-01-09T00:03:21.061514Z,"{""behavior_phase"":""concept_drift""}"
22395036-649c-419f-a494-4c839c3edba2,normal,,2026-01-09T00:08:05.432843Z,"{""behavior_phase"":""stable""}"
c85116a0-9a2c-44ab-96a3-0b2e87201673,normal,,2026-01-09T00:12:30.652227Z,"{""behavior_phase"":""stable""}"
2f800c2b-db19-4bcd-8484-975ffab9cebf,normal,,2026-01-09T00:25:30.758021Z,"{""behavior_phase"":""stable""}"
20f1ad6f-3894-4b42-8ede-e578eae14f14,normal,,2026-01-09T00:27:50.160120Z,"{""behavior_phase"":""stable""}"
472f8430-2501-4494-a32e-f4be31c1220d,normal,,2026-01-09T00:30:24.470042Z,"{""behavior_phase"":""concept_drift""}"
fed30da6-e915-400b-a830-6508b87acd55,lateral_movement,1128810f-7d12-4cc6-be37-9343c0455e87,2026-01-09T00:37:57.929707Z,"{""campaign_size"":4,""campaign_step"":3}"
835bde72-4b9f-4542-8459-aed842c57c33,normal,,2026-01-09T00:54:38.426944Z,"{""behavior_phase"":""stable""}"
72b1d08b-f49a-41c9-b80e-879ad43b7b22,normal,,2026-01-09T01:00:53.200453Z,"{""behavior_phase"":""concept_drift""}"
4455ba23-ec5b-47e1-a2ce-9744e50481e8,normal,,2026-01-09T01:02:19.625611Z,"{""behavior_phase"":""stable""}"
9f377a84-5bea-4b7a-aba8-c7a9b39c2826,normal,,2026-01-09T01:15:00.393668Z,"{""behavior_phase"":""stable""}"
6291ff02-92fb-418d-bd97-d0f5db5ed913,normal,,2026-01-09T01:15:58.280064Z,"{""behavior_phase"":""stable""}"
06d729d5-a122-4a5b-935d-fbdd39b9078c,impossible_travel,2237967d-0c9f-49a7-852b-4982699acf55,2026-01-09T01:16:23.112921Z,"{""campaign_size"":4,""campaign_step"":2}"
7a0aba96-cab0-4b49-be86-c801f198b6db,normal,,2026-01-09T01:17:45.074130Z,"{""behavior_phase"":""stable""}"
c6d7dd03-1ac8-43ed-8344-61522f650f2d,normal,,2026-01-09T01:20:18.754476Z,"{""behavior_phase"":""stable""}"
cc22d0c2-d6c8-4069-bc75-88b4fd369c70,normal,,2026-01-09T01:22:36.026205Z,"{""behavior_phase"":""concept_drift""}"
6fb7cfe5-a30a-41cd-aee0-fb939a8a12dc,normal,,2026-01-09T01:24:15.516816Z,"{""behavior_phase"":""concept_drift""}"
79bdf3fa-5e4c-4b52-8b4e-79b5528e646d,normal,,2026-01-09T01:26:02.230312Z,"{""behavior_phase"":""stable""}"
cfca0033-0f04-4786-8d26-1bc1f27f9e08,normal,,2026-01-09T01:42:47.697278Z,"{""behavior_phase"":""stable""}"
d76c6363-c557-4a5c-b705-a6179da00901,normal,,2026-01-09T01:52:44.965942Z,"{""behavior_phase"":""stable""}"
6ae46bd4-5ad9-4dec-b3e5-93d3da513051,normal,,2026-01-09T01:53:33.239742Z,"{""behavior_phase"":""concept_drift""}"
4e38b9c3-78ff-45dc-95c7-657ecf92b45f,normal,,2026-01-09T01:54:55.040312Z,"{""behavior_phase"":""stable""}"
198cbb24-07b2-4d2a-909d-7225978f3b96,normal,,2026-01-09T01:58:55.543808Z,"{""behavior_phase"":""stable""}"
9c8634ff-1caf-4e84-b6d1-f498358f8ad3,normal,,2026-01-09T02:06:27.276148Z,"{""behavior_phase"":""stable""}"
841cce65-9639-42cd-83f5-e29031f49e78,normal,,2026-01-09T02:09:47.757195Z,"{""behavior_phase"":""stable""}"
df573a2f-fddc-4174-8ad7-1da1b7d5a9c8,normal,,2026-01-09T02:19:36.693905Z,"{""behavior_phase"":""stable""}"
c0455582-83a9-4612-a889-0e8e17aa85a8,normal,,2026-01-09T02:27:32.498922Z,"{""behavior_phase"":""stable""}"
2aafd95c-44d9-472a-aeca-f79e0c6adb32,normal,,2026-01-09T02:28:45.572531Z,"{""behavior_phase"":""concept_drift""}"
1c134a6c-4527-49c8-a1a0-2db0e7365966,normal,,2026-01-09T02:30:05.479981Z,"{""behavior_phase"":""stable""}"
1dcafc55-ff9c-4823-9ff0-cd40c6ec25ab,normal,,2026-01-09T02:35:25.041176Z,"{""behavior_phase"":""stable""}"
7e0d459c-44d0-4416-ae65-f7a5fb281726,normal,,2026-01-09T02:40:06.801341Z,"{""behavior_phase"":""stable""}"
3321f0f7-8dec-4063-ac61-67a3ba5cf51c,normal,,2026-01-09T02:56:26.720592Z,"{""behavior_phase"":""stable""}"
79610d95-25ea-47d6-a76b-78e94c13a705,normal,,2026-01-09T03:07:44.506008Z,"{""behavior_phase"":""stable""}"
c61764e5-4ecc-47d6-ad78-ed12dc42f64e,normal,,2026-01-09T03:19:41.673864Z,"{""behavior_phase"":""stable""}"
c908aace-d9cb-41b2-b3cf-b14c8cfebd2e,normal,,2026-01-09T03:27:57.289449Z,"{""behavior_phase"":""stable""}"
7d149eb8-8d18-43a5-b26b-7cfb22b471f1,normal,,2026-01-09T03:48:58.296666Z,"{""behavior_phase"":""stable""}"
9652f183-24fc-4a1f-9074-0961a9864750,normal,,2026-01-09T03:50:25.140837Z,"{""behavior_phase"":""concept_drift""}"
d9ef02ce-adaf-4541-8ffa-17eb911a0b54,normal,,2026-01-09T03:56:03.268845Z,"{""behavior_phase"":""stable""}"
6484b386-8085-4809-9a29-0846945c7827,normal,,2026-01-09T03:58:02.045684Z,"{""behavior_phase"":""stable""}"
662b71f3-b82b-4b93-8d72-d82994516c11,normal,,2026-01-09T03:58:56.001821Z,"{""behavior_phase"":""concept_drift""}"
5eb8e46a-d06a-4f2f-945c-8ff5eb3915c9,normal,,2026-01-09T04:00:53.297528Z,"{""behavior_phase"":""stable""}"
55c1e229-4594-4657-a9f6-2793348227b3,normal,,2026-01-09T04:05:42.782986Z,"{""behavior_phase"":""stable""}"
32eeef7a-1e98-40be-ab6f-b78bb31b94d0,normal,,2026-01-09T04:09:25.671364Z,"{""behavior_phase"":""stable""}"
7607b891-2590-4db7-b53b-263f30135131,credential_stuffing,66fa1b2e-71e2-46ca-863f-e579f7db13d8,2026-01-09T04:19:41.906620Z,"{""campaign_size"":5,""campaign_step"":4}"
56366d82-59de-4f8d-a2ed-6e85f21f437d,normal,,2026-01-09T04:28:53.938825Z,"{""behavior_phase"":""stable""}"
b409b854-7193-48d0-afe5-8ae8bf015f10,normal,,2026-01-09T04:31:48.143004Z,"{""behavior_phase"":""stable""}"
9561fef4-5b9f-4319-8214-608dd6d377a8,normal,,2026-01-09T04:39:16.623615Z,"{""behavior_phase"":""stable""}"
6d909dd2-a2de-4d62-a3e1-287f18663f9e,normal,,2026-01-09T04:39:19.815518Z,"{""behavior_phase"":""stable""}"
ce374525-31b9-46a7-9113-12ea4aaaf854,normal,,2026-01-09T04:40:32.345377Z,"{""behavior_phase"":""stable""}"
bbc279c5-f9f3-4845-a13f-63e01045979e,normal,,2026-01-09T04:42:42.745118Z,"{""behavior_phase"":""concept_drift""}"
8b016d6c-0b6e-4a87-8e07-5009648b0800,normal,,2026-01-09T04:42:42.925654Z,"{""behavior_phase"":""concept_drift""}"
1d2e1746-eddb-455b-a757-939dcce8342b,normal,,2026-01-09T04:48:06.639658Z,"{""behavior_phase"":""stable""}"
62442e0a-71b9-483d-8b4f-49f86bdd3c40,normal,,2026-01-09T04:58:49.426641Z,"{""behavior_phase"":""stable""}"
3c488e3f-454d-4ba0-bf3b-bd35fb484937,normal,,2026-01-09T05:23:47.534845Z,"{""behavior_phase"":""stable""}"
ecaa4a84-852c-4139-8e9e-cfcfb3fa633e,normal,,2026-01-09T05:28:29.650586Z,"{""behavior_phase"":""stable""}"
4be9f92a-bd7f-4e97-9be9-1e35f9caaca4,normal,,2026-01-09T05:29:40.812053Z,"{""behavior_phase"":""stable""}"
7278e6ad-4ded-407b-8a1f-7e322929be89,normal,,2026-01-09T05:33:52.809748Z,"{""behavior_phase"":""stable""}"
f69e6d48-aa72-427b-ad02-d9bbdb67f258,normal,,2026-01-09T05:36:56.931702Z,"{""behavior_phase"":""concept_drift""}"
ab74516a-0d13-4ae8-95b1-a4b02a6f76b3,normal,,2026-01-09T05:38:10.315360Z,"{""behavior_phase"":""stable""}"
66227aa8-0842-41ea-ae63-627b1c0aeebc,normal,,2026-01-09T05:40:22.254331Z,"{""behavior_phase"":""stable""}"
2ee67390-30c1-40ec-8eb1-de60980da87e,normal,,2026-01-09T05:56:39.410270Z,"{""behavior_phase"":""stable""}"
179399eb-384b-43a5-bf8f-19e7cf6199da,normal,,2026-01-09T06:01:42.155980Z,"{""behavior_phase"":""stable""}"
65345497-4b39-4679-96ee-3812d067294f,normal,,2026-01-09T06:01:55.842801Z,"{""behavior_phase"":""stable""}"
a5799b28-f5d8-4287-a4f6-72af592a36a6,normal,,2026-01-09T06:02:13.533728Z,"{""behavior_phase"":""stable""}"
99b095d5-4021-43f2-b19e-63101d25c458,normal,,2026-01-09T06:13:24.009503Z,"{""behavior_phase"":""stable""}"
8e068523-2101-4660-be33-1338a78daa56,normal,,2026-01-09T06:13:28.368119Z,"{""behavior_phase"":""stable""}"
280e723a-d6a6-450f-bd22-114555be3d77,normal,,2026-01-09T06:13:50.918500Z,"{""behavior_phase"":""stable""}"
c4cdce45-0866-4ab9-ac02-9a82a9d867ad,normal,,2026-01-09T06:15:45.301299Z,"{""behavior_phase"":""stable""}"
2397ded0-34b9-4a99-a159-b2e842b82987,normal,,2026-01-09T06:16:25.841394Z,"{""behavior_phase"":""concept_drift""}"
3202e59b-09a8-4ed8-8f2f-5781a3bf1f5e,normal,,2026-01-09T06:21:25.906437Z,"{""behavior_phase"":""stable""}"
18399dfb-5cd4-4827-96b3-6247b62ae04d,normal,,2026-01-09T06:24:40.891865Z,"{""behavior_phase"":""stable""}"
da11c25e-77cc-4725-b011-f8e146f1a01e,normal,,2026-01-09T06:34:11.752929Z,"{""behavior_phase"":""concept_drift""}"
1778defa-470a-474e-84fd-09e154b8a1d8,normal,,2026-01-09T06:48:12.509644Z,"{""behavior_phase"":""stable""}"
2a012b6c-af12-42da-a4a1-2cdc4746e0af,normal,,2026-01-09T06:49:11.966523Z,"{""behavior_phase"":""stable""}"
2ca3e5b6-6f8d-4235-bd9a-aab5032e3184,normal,,2026-01-09T06:51:20.046360Z,"{""behavior_phase"":""concept_drift""}"
c8e08417-e381-45b1-ac4d-baf2af2bda04,normal,,2026-01-09T06:54:59.244714Z,"{""behavior_phase"":""concept_drift""}"
89519833-95c9-4dd9-a52f-7ad83f697142,normal,,2026-01-09T06:55:18.896985Z,"{""behavior_phase"":""stable""}"
da0efc20-79df-4fe1-a681-1f2bfc0db2d1,normal,,2026-01-09T06:55:21.435871Z,"{""behavior_phase"":""stable""}"
c3f1e145-172e-4203-af31-f739c125435e,normal,,2026-01-09T06:56:23.376049Z,"{""behavior_phase"":""stable""}"
149fdbe3-23f7-44e4-ae7a-17b66019e3ba,normal,,2026-01-09T06:59:02.611279Z,"{""behavior_phase"":""stable""}"
f55e2486-9a3f-4947-92d2-89f91d9fd176,normal,,2026-01-09T07:05:11.048188Z,"{""behavior_phase"":""stable""}"
d21fd785-9a6b-406a-b5bc-63684a279c81,normal,,2026-01-09T07:12:59.376465Z,"{""behavior_phase"":""stable""}"
68ca6567-b277-4995-b44d-9aa21d3d978a,normal,,2026-01-09T07:17:10.304124Z,"{""behavior_phase"":""stable""}"
ee6c1a36-8cb4-42f6-ad0c-a8fd7b1a7e9f,normal,,2026-01-09T07:23:42.477863Z,"{""behavior_phase"":""stable""}"
7f164bea-a219-4821-b90a-d2df9deeabe7,normal,,2026-01-09T07:33:06.062924Z,"{""behavior_phase"":""stable""}"
2d0546df-be2b-4bec-bd57-dfe7c3ce8035,normal,,2026-01-09T07:34:29.549929Z,"{""behavior_phase"":""concept_drift""}"
0fc8a27e-04e3-45c4-9501-f6ca712126f8,normal,,2026-01-09T07:38:31.121534Z,"{""behavior_phase"":""concept_drift""}"
dbb27316-d2dd-4be0-8d19-3f7e74b903d1,normal,,2026-01-09T07:41:28.408503Z,"{""behavior_phase"":""stable""}"
c3e24533-7193-47d6-8abf-b7243e402896,normal,,2026-01-09T07:41:47.958685Z,"{""behavior_phase"":""stable""}"
052ea6e4-2b62-45a9-9316-45b0caf86356,normal,,2026-01-09T07:46:33.221400Z,"{""behavior_phase"":""concept_drift""}"
0a52e720-9c29-4949-b0d1-3e4da16e9433,normal,,2026-01-09T07:46:33.419180Z,"{""behavior_phase"":""stable""}"
78d4621c-c9e2-4a68-9a40-5c3419cf17d1,normal,,2026-01-09T07:46:44.691286Z,"{""behavior_phase"":""stable""}"
a6a15be7-e687-4960-b7eb-d9b4243e66fa,normal,,2026-01-09T07:58:57.425220Z,"{""behavior_phase"":""stable""}"
17ca70bd-8e95-4b6d-9ad5-b2677f714237,normal,,2026-01-09T08:06:45.586439Z,"{""behavior_phase"":""stable""}"
a9dfa78d-bd87-44b9-a497-a827146a53f4,normal,,2026-01-09T08:19:12.433764Z,"{""behavior_phase"":""concept_drift""}"
