event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,auth_outcome,department,resource_sensitivity,bytes_transferred,destination_ip,schema_version,extensions
1fca3395-4f08-4ae3-bdd5-a4e1031a2220,iot-0007,iot_device,2026-01-08T12:06:18.892666Z,10.30.0.7,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/firmware-status,certificate,33.796,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0007-fingerprint,success,manufacturing,medium,7931,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""66126bc2-4b0a-4b1b-bd78-bc9ef5abab37""}"
8ec4dc84-a1f9-4d84-841c-123b2453b999,edge-0004,edge_device,2026-01-08T12:07:12.777625Z,10.40.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",edge/maintenance,certificate,38.999,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0004-fingerprint,success,manufacturing,medium,10866,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""d17a61da-9ba6-48c7-989b-da6423e19f05""}"
2123f8e0-551f-4adb-a01e-5e4abd0e67f1,edge-0010,edge_device,2026-01-08T12:09:01.258262Z,10.40.0.10,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/maintenance,certificate,12.011,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0010-fingerprint,success,manufacturing,medium,16041,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""3c93fa8b-61ad-48b8-a8a3-844b34c567a5""}"
5a64a2d9-7d41-45b1-a5b9-7e115b4042a8,svc-0004,service_account,2026-01-08T12:10:17.825070Z,10.20.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",platform/service-registry,service_token,103.81,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0004-runtime,success,platform,medium,59753,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""60cff742-7a54-4674-a002-d96f0bff30a7""}"
f6562ba1-ab2b-406d-93cd-7447920fe482,user-0016,user,2026-01-08T12:21:10.516301Z,10.10.0.16,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",security/identity-console,mfa,1659.909,"[""authenticate"",""open"",""read"",""logout""]",user-0016-laptop,success,security,high,56770,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""44a15951-a208-4b56-84f9-389b91a263f7""}"
a7d142c8-97fb-4ea6-8300-75df43620f49,user-0013,user,2026-01-08T12:22:03.791106Z,10.10.0.13,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",engineering/build-system,sso,3380.593,"[""authenticate"",""open"",""read"",""logout""]",user-0013-laptop,success,engineering,medium,86615,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""71f029db-2cde-4273-b3c8-5e0c73adc5be""}"
c6b97c8c-20ab-4da1-af25-89a9b1270690,iot-0004,iot_device,2026-01-08T12:27:11.162469Z,10.30.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/device-shadow,certificate,12.919,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0004-fingerprint,success,manufacturing,medium,6211,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""33b4a263-2156-4353-bdda-605dcbe829e4""}"
5a7bd3be-a7c9-4bd5-9569-9cd7ed3793f9,iot-0009,iot_device,2026-01-08T12:29:30.839461Z,10.30.0.9,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",iot/device-shadow,certificate,17.794,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0009-fingerprint,success,manufacturing,medium,4956,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""f6cb8ea7-dafb-43fa-ba20-4f6741b4c7f9""}"
91369f50-6d90-4e56-989c-33a9510d9f04,iot-0015,iot_device,2026-01-08T12:37:46.194915Z,10.30.0.15,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/firmware-status,certificate,19.735,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0015-fingerprint,success,manufacturing,medium,7752,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""1e9ed61f-ece9-42fe-96db-4923f6dc52f8""}"
dcbc9633-878e-4322-9788-aa2d48f3d876,user-0001,user,2026-01-08T12:44:51.054058Z,203.0.113.44,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",engineering/telemetry,password,1.0,"[""authenticate""]",stuffing-client-66fa1b2e71e2,failure,engineering,medium,0,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""2b6eade5-752d-4ac0-8055-70a9692a1509""}"
03a8957a-2ced-4778-92f4-7d0f3d4308af,user-0035,user,2026-01-08T12:45:23.679449Z,10.10.0.35,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",manufacturing/mes,sso,3271.722,"[""authenticate"",""open"",""read"",""logout""]",user-0035-laptop,success,manufacturing,medium,78050,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""68c7cb5a-7fd4-4a6a-8aaa-79c8886bc2e8""}"
85ac40e6-ea33-45fd-b4ad-4dcee10628d9,user-0004,user,2026-01-08T12:48:22.358877Z,10.10.0.4,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",security/identity-console,sso,2705.929,"[""authenticate"",""open"",""read"",""logout""]",user-0004-mobile,success,security,high,71663,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""b7b6ba51-afee-4709-bd55-a7235ad0c9f7""}"
fd4a3843-b769-41b4-8ac0-90abfaa5f788,user-0035,user,2026-01-08T12:55:52.348233Z,10.10.0.35,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",manufacturing/quality,sso,3562.529,"[""authenticate"",""open"",""read"",""logout""]",user-0035-mobile,success,manufacturing,medium,61418,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""68c7cb5a-7fd4-4a6a-8aaa-79c8886bc2e8""}"
b11614cf-ec5c-48c9-a58c-9e008943e0ae,iot-0004,iot_device,2026-01-08T13:06:08.522444Z,10.30.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/telemetry-ingest,certificate,14.122,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0004-fingerprint,success,manufacturing,medium,7193,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""33b4a263-2156-4353-bdda-605dcbe829e4""}"
61336e47-3665-4156-8d30-7a44e1df98d8,user-0048,user,2026-01-08T13:13:32.268900Z,10.10.0.48,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",hr/learning,mfa,2956.792,"[""authenticate"",""open"",""read"",""logout""]",user-0048-mobile,success,human-resources,medium,97409,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""4f64bc88-f829-4b81-9834-fdce1f0cb6cf""}"
dfedce4f-422e-458f-b6b2-67bfa97b4768,user-0035,user,2026-01-08T13:20:55.506709Z,10.10.0.35,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",manufacturing/line-status,sso,2713.507,"[""authenticate"",""open"",""read"",""logout""]",user-0035-laptop,success,manufacturing,medium,104773,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""68c7cb5a-7fd4-4a6a-8aaa-79c8886bc2e8""}"
67fd6389-8ec2-4036-8204-d339921cf359,user-0003,user,2026-01-08T13:21:20.907305Z,10.10.0.3,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",finance/erp,mfa,326.79,"[""authenticate"",""open"",""read"",""logout""]",user-0003-laptop,success,finance,high,14251,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""7fee0b3d-8c72-4ea7-bb15-ddffd98a5a54""}"
3ef42631-0a0d-4435-9253-d049d4511e54,iot-0001,iot_device,2026-01-08T13:32:23.677697Z,10.30.0.1,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",iot/device-shadow,certificate,52.744,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0001-fingerprint,success,manufacturing,medium,4777,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""3bd19b2d-a7e4-4cb5-acb2-827c383acd3a""}"
ac50e9c2-3ff7-4749-b79b-226acb9d19c2,iot-0015,iot_device,2026-01-08T13:32:45.446785Z,10.30.0.15,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/device-shadow,certificate,21.087,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0015-fingerprint,success,manufacturing,medium,2807,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""1e9ed61f-ece9-42fe-96db-4923f6dc52f8""}"
ad31df77-b14f-45e5-ab9f-e14c9f41b0df,edge-0006,edge_device,2026-01-08T13:33:29.986333Z,10.40.0.6,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/site-gateway,certificate,28.928,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0006-fingerprint,success,manufacturing,medium,7327,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""dc82dd4a-6314-4244-931b-c169022c49b7""}"
cbff56ae-2ffb-43e5-bf2f-ed5eb563e08b,edge-0004,edge_device,2026-01-08T13:38:30.886233Z,10.40.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",edge/site-gateway,certificate,46.827,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0004-fingerprint,success,manufacturing,medium,24079,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""d17a61da-9ba6-48c7-989b-da6423e19f05""}"
f9136301-a3d1-4fc8-bea2-2af8d8015099,iot-0019,iot_device,2026-01-08T13:44:54.592651Z,10.30.0.19,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/firmware-status,certificate,25.065,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0019-fingerprint,success,manufacturing,medium,4721,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""bd8cb1c1-64c3-4b3f-84d5-88a73f4d3257""}"
47e7189a-fd9f-49fe-b097-9d626a1a0e4e,edge-0009,edge_device,2026-01-08T14:00:16.235045Z,10.40.0.9,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",edge/maintenance,certificate,62.469,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0009-fingerprint,success,manufacturing,medium,9723,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""22a79fbd-d6c5-45fc-a018-e20998bb3d70""}"
65f86767-d25f-4baf-a3ed-d743e1bbd2b4,svc-0004,service_account,2026-01-08T14:04:25.951009Z,10.20.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",platform/metrics,service_token,75.762,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0004-runtime,success,platform,medium,67138,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""60cff742-7a54-4674-a002-d96f0bff30a7""}"
c71a55d7-05ac-4771-b8e1-b42d424ddbce,iot-0004,iot_device,2026-01-08T14:07:29.197083Z,10.30.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/telemetry-ingest,certificate,16.63,"[""authenticate_certificate""]",iot-0004-fingerprint,failure,manufacturing,medium,5266,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""33b4a263-2156-4353-bdda-605dcbe829e4""}"
02c41a80-324a-4bf2-8f2a-17899636afd4,svc-0010,service_account,2026-01-08T14:16:23.314890Z,10.20.0.10,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",platform/message-bus,service_token,216.622,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0010-runtime,success,platform,medium,40186,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""14fbcf36-aa82-4e4b-9733-5c5c5bb54bda""}"
4b65cca3-4444-45c9-9443-70125eb5c2c1,iot-0011,iot_device,2026-01-08T14:16:45.496710Z,10.30.0.11,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/telemetry-ingest,certificate,16.203,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0011-fingerprint,success,manufacturing,medium,7597,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""2305ec6b-5d32-46da-bead-225e19b33264""}"
1cd6328d-ea16-4883-982a-94590017fa13,user-0028,user,2026-01-08T14:26:06.415386Z,10.10.0.28,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",security/identity-console,mfa,1196.649,"[""authenticate"",""open"",""read"",""logout""]",user-0028-mobile,success,security,high,8513,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""4d53a513-92ce-4950-a574-a129f2bb42da""}"
246fd619-3869-4c31-b78f-a98543d01218,user-0010,user,2026-01-08T14:40:46.110353Z,10.10.0.10,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",security/siem,mfa,1223.453,"[""authenticate"",""open"",""read"",""logout""]",user-0010-mobile,success,security,medium,31362,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""de720020-7023-4382-b3d3-c3421b1f3967""}"
f95c38c0-5865-46b9-b0c2-b1eec293380b,svc-0009,service_account,2026-01-08T14:42:24.273340Z,10.20.0.9,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",platform/secrets-broker,service_token,120.467,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0009-runtime,success,platform,high,72743,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""e3521ff0-6aba-4796-a0fe-2d67f7fa9e0b""}"
315a3088-3add-45eb-a0e1-14707b0c7234,iot-0013,iot_device,2026-01-08T14:46:03.222826Z,10.30.0.13,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",iot/device-shadow,certificate,14.128,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0013-fingerprint,success,manufacturing,medium,4137,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""57a69c63-75c4-4847-b2f8-7501da7cbaf6""}"
0a1d54f4-7bfa-4ab7-8f3c-5d51d755efb8,iot-0013,iot_device,2026-01-08T14:46:47.290856Z,10.30.0.13,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",iot/firmware-status,certificate,7.772,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0013-fingerprint,success,manufacturing,medium,1786,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""57a69c63-75c4-4847-b2f8-7501da7cbaf6""}"
7771402e-af4d-4636-b9f6-c8e81f69a822,iot-0020,iot_device,2026-01-08T14:47:32.105704Z,10.30.0.20,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/firmware-status,certificate,41.361,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0020-fingerprint,success,manufacturing,medium,5261,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""07c69fea-1d4e-44d4-8027-e1a648ab412f""}"
fa9bd973-b463-4b78-8a7f-b7f4a41812dc,user-0007,user,2026-01-08T15:00:17.428436Z,10.10.0.7,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",engineering/build-system,sso,1880.112,"[""authenticate"",""open"",""read"",""logout""]",user-0007-laptop,success,engineering,medium,94918,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""01442554-f35f-4763-8c22-1c5d59e1dc56""}"
837f8f52-7b1d-4571-9fb2-6f1561f3ac15,user-0019,user,2026-01-08T15:01:13.010523Z,10.10.0.19,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",engineering/git,sso,3013.452,"[""authenticate"",""open"",""read"",""logout""]",user-0019-mobile,success,engineering,medium,20714,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""4fb7d497-1e47-401a-9610-41dfb0aa6d7e""}"
42286bcd-ad3b-4aad-8f6e-9eec87cd2e3b,user-0053,user,2026-01-08T15:02:33.305436Z,10.10.0.53,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",manufacturing/line-status,mfa,2535.648,"[""authenticate"",""open"",""read"",""logout""]",user-0053-laptop,success,manufacturing,medium,67942,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""89d9c215-7b9f-4b13-a67b-6dbeadb9da86""}"
bd481dab-d61a-4654-bc7c-76ca8f13adfd,iot-0024,iot_device,2026-01-08T15:09:52.777836Z,10.30.0.24,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/device-shadow,certificate,65.319,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0024-fingerprint,success,manufacturing,medium,5483,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""250a5cde-db23-4108-98be-014ad28335c5""}"
e89e70d1-d336-4b7d-aa24-e2a5a9042a72,edge-0006,edge_device,2026-01-08T15:11:11.290613Z,10.40.0.6,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/telemetry-relay,certificate,24.372,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0006-fingerprint,success,manufacturing,medium,11472,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""dc82dd4a-6314-4244-931b-c169022c49b7""}"
c5a4d492-6f2c-41c6-852f-006507d5186f,svc-0005,service_account,2026-01-08T15:15:13.161109Z,10.20.0.5,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",platform/message-bus,service_token,263.043,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0005-runtime,success,platform,medium,49634,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""99332231-2a19-41b9-aa97-57f17f3a3ed4""}"
c6f8a821-b7a0-4978-b12d-f9f67f00faa4,svc-0005,service_account,2026-01-08T15:16:57.763734Z,10.20.0.5,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",platform/metrics,certificate,263.425,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0005-runtime,success,platform,medium,37283,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""99332231-2a19-41b9-aa97-57f17f3a3ed4""}"
6f799f02-d3e0-4431-8f93-5e625a85ff5d,iot-0002,iot_device,2026-01-08T15:21:20.720124Z,10.30.0.2,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",iot/telemetry-ingest,certificate,51.414,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0002-fingerprint,success,manufacturing,medium,251,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""3abf46bc-a0de-4135-bca5-4c7c9ed71333""}"
eb760030-a6da-4bf4-8807-3063fd587ccc,user-0022,user,2026-01-08T15:24:31.606011Z,10.10.0.22,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",security/identity-console,mfa,3459.774,"[""authenticate"",""open"",""read"",""logout""]",user-0022-mobile,success,security,high,88393,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""7b7bea4b-e2bc-40d7-bfd5-b2d1b8ba8dc9""}"
f009182a-d7f3-4dbe-9e1c-86f01c4c72d0,edge-0007,edge_device,2026-01-08T15:36:46.493151Z,10.40.0.7,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",edge/site-gateway,certificate,30.791,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0007-fingerprint,success,manufacturing,medium,22001,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""c7706391-f767-42a6-904f-bab293a759e4""}"
df2e90f9-aac0-46fe-8a53-8ef11588381c,edge-0005,edge_device,2026-01-08T15:45:22.032550Z,10.40.0.5,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",edge/site-gateway,certificate,27.355,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0005-fingerprint,success,manufacturing,medium,3520,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""1ffae878-9a63-4660-b303-1babba4e8d00""}"
5531923d-edae-47f2-8085-dc30dc384bcf,user-0041,user,2026-01-08T15:49:10.638865Z,10.10.0.41,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",manufacturing/line-status,sso,1221.416,"[""authenticate"",""open"",""read"",""logout""]",user-0041-mobile,success,manufacturing,medium,72443,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""22b9432a-863c-4ccd-b56f-0a51f77117b4""}"
dfe851f1-79cb-41d2-88ec-f20655b1d040,edge-0008,edge_device,2026-01-08T15:50:36.264218Z,10.40.0.8,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",edge/site-gateway,certificate,66.545,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0008-fingerprint,success,manufacturing,medium,5002,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""2d4e0f36-1073-4d8c-b672-498c397d4307""}"
cd40e98c-77f2-4ea4-ab85-143b2e1e6881,svc-0011,service_account,2026-01-08T15:54:25.268925Z,10.20.0.11,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",platform/message-bus,service_token,72.008,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0011-runtime,success,platform,medium,58170,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""b8b41d8a-7400-4959-8f4e-ba6dff66816b""}"
58181347-f92e-4991-9b14-113eea5ddb51,user-0049,user,2026-01-08T15:57:02.353495Z,10.10.0.49,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",engineering/git,mfa,1726.094,"[""authenticate"",""open"",""read"",""logout""]",user-0049-laptop,success,engineering,medium,75560,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""bb4b78eb-34bc-4256-ae89-b9d95b0069f6""}"
7e30a285-0834-443c-b668-e52f10173203,svc-0004,service_account,2026-01-08T16:07:51.121295Z,10.20.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",platform/service-registry,certificate,91.225,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0004-runtime,success,platform,medium,55758,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""60cff742-7a54-4674-a002-d96f0bff30a7""}"
d4758296-ac70-4a86-a07d-c562c9fd5a94,iot-0007,iot_device,2026-01-08T16:19:22.055289Z,10.30.0.7,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/device-shadow,certificate,1.0,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0007-fingerprint,success,manufacturing,medium,3267,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""66126bc2-4b0a-4b1b-bd78-bc9ef5abab37""}"
86a37748-c5cf-4f0e-83d8-041985f07a16,user-0006,user,2026-01-08T16:33:41.468446Z,10.10.0.6,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",hr/recruiting,mfa,4458.425,"[""authenticate"",""open"",""read"",""logout""]",user-0006-laptop,success,human-resources,medium,44299,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""d563e8bb-fa6f-4c89-8aad-fd1df0f1f9b0""}"
e8b43cfd-3a42-471a-b440-619a46dd7ba7,iot-0010,iot_device,2026-01-08T16:41:38.589194Z,10.30.0.10,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",iot/telemetry-ingest,certificate,79.597,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0010-fingerprint,success,manufacturing,medium,7917,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""3ec1c3f8-ee68-4b74-a5d6-83b3e105f278""}"
